url,name,ingredient
https://food.ndtv.com/recipe-almond-white-chocolate-gujiya-953477,Almond & White Chocolate Gujiya,white chocolate
https://food.ndtv.com/recipe-almond-white-chocolate-gujiya-953477,Almond & White Chocolate Gujiya,coconut
https://food.ndtv.com/recipe-almond-white-chocolate-gujiya-953477,Almond & White Chocolate Gujiya,green cardamom powder
https://food.ndtv.com/recipe-almond-white-chocolate-gujiya-953477,Almond & White Chocolate Gujiya,almond
https://food.ndtv.com/recipe-almond-white-chocolate-gujiya-953477,Almond & White Chocolate Gujiya,jaggery
https://food.ndtv.com/recipe-betel-nut-popsicle-953371,Betel Nut Popsicle,cream milk
https://food.ndtv.com/recipe-betel-nut-popsicle-953371,Betel Nut Popsicle,cream
https://food.ndtv.com/recipe-betel-nut-popsicle-953371,Betel Nut Popsicle,mascarpone
https://food.ndtv.com/recipe-betel-nut-popsicle-953371,Betel Nut Popsicle,sugar
https://food.ndtv.com/recipe-betel-nut-popsicle-953371,Betel Nut Popsicle,paan
https://food.ndtv.com/recipe-betel-nut-popsicle-953371,Betel Nut Popsicle,cookie crumble
https://food.ndtv.com/recipe-betel-nut-popsicle-953371,Betel Nut Popsicle,dark chocolate
https://food.ndtv.com/recipe-betel-nut-popsicle-953371,Betel Nut Popsicle,caramel sauce
https://food.ndtv.com/recipe-almond-strawberry-cream-953348,Almond Strawberry Cream,almond
https://food.ndtv.com/recipe-almond-strawberry-cream-953348,Almond Strawberry Cream,strawberries
https://food.ndtv.com/recipe-almond-strawberry-cream-953348,Almond Strawberry Cream,whipped cream
https://food.ndtv.com/recipe-almond-strawberry-cream-953348,Almond Strawberry Cream,basil
https://food.ndtv.com/recipe-almond-strawberry-cream-953348,Almond Strawberry Cream,sugar
https://food.ndtv.com/recipe-haryali-biryani-risotto-953314,Hariyali Biryani Risotto,olive oil
https://food.ndtv.com/recipe-haryali-biryani-risotto-953314,Hariyali Biryani Risotto,butter
https://food.ndtv.com/recipe-haryali-biryani-risotto-953314,Hariyali Biryani Risotto,onion
https://food.ndtv.com/recipe-haryali-biryani-risotto-953314,Hariyali Biryani Risotto,celery
https://food.ndtv.com/recipe-haryali-biryani-risotto-953314,Hariyali Biryani Risotto,leeks
https://food.ndtv.com/recipe-haryali-biryani-risotto-953314,Hariyali Biryani Risotto,chilli flakes
https://food.ndtv.com/recipe-haryali-biryani-risotto-953314,Hariyali Biryani Risotto,green peas
https://food.ndtv.com/recipe-haryali-biryani-risotto-953314,Hariyali Biryani Risotto,broccoli
https://food.ndtv.com/recipe-haryali-biryani-risotto-953314,Hariyali Biryani Risotto,beans
https://food.ndtv.com/recipe-haryali-biryani-risotto-953314,Hariyali Biryani Risotto,mint coriander pesto
https://food.ndtv.com/recipe-haryali-biryani-risotto-953314,Hariyali Biryani Risotto,risotto
https://food.ndtv.com/recipe-haryali-biryani-risotto-953314,Hariyali Biryani Risotto,cream
https://food.ndtv.com/recipe-haryali-biryani-risotto-953314,Hariyali Biryani Risotto,salt
https://food.ndtv.com/recipe-haryali-biryani-risotto-953314,Hariyali Biryani Risotto,black pepper
https://food.ndtv.com/recipe-haryali-biryani-risotto-953314,Hariyali Biryani Risotto,mint
https://food.ndtv.com/recipe-tricolor-thai-fruit-jelly-953285,Tricolor Thai Fruit Jelly,coconut milk
https://food.ndtv.com/recipe-tricolor-thai-fruit-jelly-953285,Tricolor Thai Fruit Jelly,kafir lime leaves
https://food.ndtv.com/recipe-tricolor-thai-fruit-jelly-953285,Tricolor Thai Fruit Jelly,orange dices
https://food.ndtv.com/recipe-tricolor-thai-fruit-jelly-953285,Tricolor Thai Fruit Jelly,lychee juice
https://food.ndtv.com/recipe-tricolor-thai-fruit-jelly-953285,Tricolor Thai Fruit Jelly,coconut water
https://food.ndtv.com/recipe-tricolor-thai-fruit-jelly-953285,Tricolor Thai Fruit Jelly,orange juice
https://food.ndtv.com/recipe-tricolor-thai-fruit-jelly-953285,Tricolor Thai Fruit Jelly,salt
https://food.ndtv.com/recipe-tricolor-thai-fruit-jelly-953285,Tricolor Thai Fruit Jelly,sugar
https://food.ndtv.com/recipe-tricolor-thai-fruit-jelly-953285,Tricolor Thai Fruit Jelly,kiwi dices
https://food.ndtv.com/recipe-tricolor-thai-fruit-jelly-953285,Tricolor Thai Fruit Jelly,agar agar
https://food.ndtv.com/recipe-tricolor-pasta-953272,Tricolor Pasta,penne
https://food.ndtv.com/recipe-tricolor-pasta-953272,Tricolor Pasta,broccoli
https://food.ndtv.com/recipe-tricolor-pasta-953272,Tricolor Pasta,carrot
https://food.ndtv.com/recipe-tricolor-pasta-953272,Tricolor Pasta,green onions
https://food.ndtv.com/recipe-tricolor-pasta-953272,Tricolor Pasta,butter
https://food.ndtv.com/recipe-tricolor-pasta-953272,Tricolor Pasta,garlic
https://food.ndtv.com/recipe-tricolor-pasta-953272,Tricolor Pasta,basil
https://food.ndtv.com/recipe-tricolor-pasta-953272,Tricolor Pasta,salt
https://food.ndtv.com/recipe-tricolor-pasta-953272,Tricolor Pasta,black pepper
https://food.ndtv.com/recipe-tricolor-pasta-953272,Tricolor Pasta,white wine
https://food.ndtv.com/recipe-tricolor-pasta-953272,Tricolor Pasta,parmesan cheese
https://food.ndtv.com/recipe-tricolor-salad-953269,Tricolor Salad,vinegar
https://food.ndtv.com/recipe-tricolor-salad-953269,Tricolor Salad,honey sugar
https://food.ndtv.com/recipe-tricolor-salad-953269,Tricolor Salad,soy sauce
https://food.ndtv.com/recipe-tricolor-salad-953269,Tricolor Salad,salt
https://food.ndtv.com/recipe-tricolor-salad-953269,Tricolor Salad,garlic
https://food.ndtv.com/recipe-tricolor-salad-953269,Tricolor Salad,chilli pepper
https://food.ndtv.com/recipe-tricolor-salad-953269,Tricolor Salad,green papaya
https://food.ndtv.com/recipe-tricolor-salad-953269,Tricolor Salad,carrot julienne
https://food.ndtv.com/recipe-tricolor-salad-953269,Tricolor Salad,cucumbers julienne
https://food.ndtv.com/recipe-tricolor-salad-953269,Tricolor Salad,mint leaves
https://food.ndtv.com/recipe-tricolor-salad-953269,Tricolor Salad,peanuts
https://food.ndtv.com/recipe-apricot-and-cardamom-dome-953268,Apricot And Cardamom Dome,white chocolate
https://food.ndtv.com/recipe-apricot-and-cardamom-dome-953268,Apricot And Cardamom Dome,orange edible colour
https://food.ndtv.com/recipe-apricot-and-cardamom-dome-953268,Apricot And Cardamom Dome,green edible colour
https://food.ndtv.com/recipe-apricot-and-cardamom-dome-953268,Apricot And Cardamom Dome,whipped cream
https://food.ndtv.com/recipe-apricot-and-cardamom-dome-953268,Apricot And Cardamom Dome,apricots puree
https://food.ndtv.com/recipe-apricot-and-cardamom-dome-953268,Apricot And Cardamom Dome,vanilla
https://food.ndtv.com/recipe-apricot-and-cardamom-dome-953268,Apricot And Cardamom Dome,cream
https://food.ndtv.com/recipe-apricot-and-cardamom-dome-953268,Apricot And Cardamom Dome,cardamom powder
https://food.ndtv.com/recipe-tiranga-lasagna-953263,Tiranga Lasagna,spring tomato
https://food.ndtv.com/recipe-tiranga-lasagna-953263,Tiranga Lasagna,spinach
https://food.ndtv.com/recipe-tiranga-lasagna-953263,Tiranga Lasagna,onion
https://food.ndtv.com/recipe-tiranga-lasagna-953263,Tiranga Lasagna,garlic
https://food.ndtv.com/recipe-tiranga-lasagna-953263,Tiranga Lasagna,white sauce
https://food.ndtv.com/recipe-tiranga-lasagna-953263,Tiranga Lasagna,tomato sauce
https://food.ndtv.com/recipe-tiranga-lasagna-953263,Tiranga Lasagna,parmesan cheese
https://food.ndtv.com/recipe-tiranga-lasagna-953263,Tiranga Lasagna,salt pepper
https://food.ndtv.com/recipe-strawberry-snow-953239,Strawberry Snow,tequila
https://food.ndtv.com/recipe-strawberry-snow-953239,Strawberry Snow,cointreau
https://food.ndtv.com/recipe-strawberry-snow-953239,Strawberry Snow,litchi juice
https://food.ndtv.com/recipe-strawberry-snow-953239,Strawberry Snow,lime juice
https://food.ndtv.com/recipe-strawberry-snow-953239,Strawberry Snow,strawberry
https://food.ndtv.com/recipe-strawberry-snow-953239,Strawberry Snow,whipped cream
https://food.ndtv.com/recipe-peanut-gajak-953232,Peanut Gajak,jaggery
https://food.ndtv.com/recipe-peanut-gajak-953232,Peanut Gajak,peanuts
https://food.ndtv.com/recipe-peanut-gajak-953232,Peanut Gajak,ghee
https://food.ndtv.com/recipe-gokul-pithe-953231,Gokul Pithe,coconut
https://food.ndtv.com/recipe-gokul-pithe-953231,Gokul Pithe,khoya
https://food.ndtv.com/recipe-gokul-pithe-953231,Gokul Pithe,sugar date palm jaggery
https://food.ndtv.com/recipe-gokul-pithe-953231,Gokul Pithe,flour
https://food.ndtv.com/recipe-gokul-pithe-953231,Gokul Pithe,water
https://food.ndtv.com/recipe-gokul-pithe-953231,Gokul Pithe,ghee
https://food.ndtv.com/recipe-gokul-pithe-953231,Gokul Pithe,sodium bicarbonate
https://food.ndtv.com/recipe-rainbow-sangria-953225,Rainbow Sangria,white wine
https://food.ndtv.com/recipe-rainbow-sangria-953225,Rainbow Sangria,black grapes
https://food.ndtv.com/recipe-rainbow-sangria-953225,Rainbow Sangria,strawberry
https://food.ndtv.com/recipe-rainbow-sangria-953225,Rainbow Sangria,pineapple
https://food.ndtv.com/recipe-rainbow-sangria-953225,Rainbow Sangria,orange skinned
https://food.ndtv.com/recipe-rainbow-sangria-953225,Rainbow Sangria,green apple
https://food.ndtv.com/recipe-snow-shower-953224,Snow Shower,pineapple juice
https://food.ndtv.com/recipe-snow-shower-953224,Snow Shower,coconut cream
https://food.ndtv.com/recipe-snow-shower-953224,Snow Shower,coconut flavoured rum
https://food.ndtv.com/recipe-snow-shower-953224,Snow Shower,white rum
https://food.ndtv.com/recipe-devils-love-bite-953223,Devils Love Bite,strawberries pureed
https://food.ndtv.com/recipe-devils-love-bite-953223,Devils Love Bite,white rum
https://food.ndtv.com/recipe-devils-love-bite-953223,Devils Love Bite,sugar syrup
https://food.ndtv.com/recipe-devils-love-bite-953223,Devils Love Bite,lemon
https://food.ndtv.com/recipe-sakkarai-pongal-953188,Sakkarai Pongal,rice
https://food.ndtv.com/recipe-sakkarai-pongal-953188,Sakkarai Pongal,yellow moong dal
https://food.ndtv.com/recipe-sakkarai-pongal-953188,Sakkarai Pongal,milk
https://food.ndtv.com/recipe-sakkarai-pongal-953188,Sakkarai Pongal,jaggery
https://food.ndtv.com/recipe-sakkarai-pongal-953188,Sakkarai Pongal,cashews
https://food.ndtv.com/recipe-sakkarai-pongal-953188,Sakkarai Pongal,raisin
https://food.ndtv.com/recipe-sakkarai-pongal-953188,Sakkarai Pongal,cardamom
https://food.ndtv.com/recipe-sakkarai-pongal-953188,Sakkarai Pongal,ghee
https://food.ndtv.com/recipe-sakkarai-pongal-953188,Sakkarai Pongal,coconut
https://food.ndtv.com/recipe-gulab-badam-chikki-953186,Gulab Badam Chikki,butter
https://food.ndtv.com/recipe-gulab-badam-chikki-953186,Gulab Badam Chikki,sugar
https://food.ndtv.com/recipe-gulab-badam-chikki-953186,Gulab Badam Chikki,salt
https://food.ndtv.com/recipe-gulab-badam-chikki-953186,Gulab Badam Chikki,almond
https://food.ndtv.com/recipe-gulab-badam-chikki-953186,Gulab Badam Chikki,dry rose petal
https://food.ndtv.com/recipe-christmas-tree-pizza-953147,Christmas Tree Pizza,pizza dough boules
https://food.ndtv.com/recipe-christmas-tree-pizza-953147,Christmas Tree Pizza,red pepper
https://food.ndtv.com/recipe-christmas-tree-pizza-953147,Christmas Tree Pizza,red onion
https://food.ndtv.com/recipe-christmas-tree-pizza-953147,Christmas Tree Pizza,basil pesto vegan pesto
https://food.ndtv.com/recipe-christmas-tree-pizza-953147,Christmas Tree Pizza,mozzarella cheese
https://food.ndtv.com/recipe-christmas-tree-pizza-953147,Christmas Tree Pizza,kosher salt
https://food.ndtv.com/recipe-clotted-cottage-cheese-croquettes-953120,Clotted Cottage Cheese Croquettes,black pepper
https://food.ndtv.com/recipe-clotted-cottage-cheese-croquettes-953120,Clotted Cottage Cheese Croquettes,black salt
https://food.ndtv.com/recipe-clotted-cottage-cheese-croquettes-953120,Clotted Cottage Cheese Croquettes,bread crumbs
https://food.ndtv.com/recipe-clotted-cottage-cheese-croquettes-953120,Clotted Cottage Cheese Croquettes,corn flour
https://food.ndtv.com/recipe-clotted-cottage-cheese-croquettes-953120,Clotted Cottage Cheese Croquettes,oil
https://food.ndtv.com/recipe-clotted-cottage-cheese-croquettes-953120,Clotted Cottage Cheese Croquettes,jalapeno
https://food.ndtv.com/recipe-clotted-cottage-cheese-croquettes-953120,Clotted Cottage Cheese Croquettes,jeera powder
https://food.ndtv.com/recipe-clotted-cottage-cheese-croquettes-953120,Clotted Cottage Cheese Croquettes,maida
https://food.ndtv.com/recipe-clotted-cottage-cheese-croquettes-953120,Clotted Cottage Cheese Croquettes,cottage cheese
https://food.ndtv.com/recipe-clotted-cottage-cheese-croquettes-953120,Clotted Cottage Cheese Croquettes,parsley
https://food.ndtv.com/recipe-clotted-cottage-cheese-croquettes-953120,Clotted Cottage Cheese Croquettes,salt
https://food.ndtv.com/recipe-clotted-cottage-cheese-croquettes-953120,Clotted Cottage Cheese Croquettes,mayonnaise
https://food.ndtv.com/recipe-clotted-cottage-cheese-croquettes-953120,Clotted Cottage Cheese Croquettes,tomato ketchup
https://food.ndtv.com/recipe-clotted-cottage-cheese-croquettes-953120,Clotted Cottage Cheese Croquettes,garlic
https://food.ndtv.com/recipe-clotted-cottage-cheese-croquettes-953120,Clotted Cottage Cheese Croquettes,celery
https://food.ndtv.com/recipe-zucchini-halwa-953118,Zucchini Halwa,zucchini
https://food.ndtv.com/recipe-zucchini-halwa-953118,Zucchini Halwa,milk
https://food.ndtv.com/recipe-zucchini-halwa-953118,Zucchini Halwa,ghee
https://food.ndtv.com/recipe-zucchini-halwa-953118,Zucchini Halwa,cardamom powder
https://food.ndtv.com/recipe-zucchini-halwa-953118,Zucchini Halwa,sugar
https://food.ndtv.com/recipe-zucchini-halwa-953118,Zucchini Halwa,khoya
https://food.ndtv.com/recipe-zucchini-halwa-953118,Zucchini Halwa,cherry kesari malai
https://food.ndtv.com/recipe-gajar-halwa-tart-953114,Gajar Halwa Tart,white butter
https://food.ndtv.com/recipe-gajar-halwa-tart-953114,Gajar Halwa Tart,breakfast sugar
https://food.ndtv.com/recipe-gajar-halwa-tart-953114,Gajar Halwa Tart,milk
https://food.ndtv.com/recipe-gajar-halwa-tart-953114,Gajar Halwa Tart,flour
https://food.ndtv.com/recipe-gajar-halwa-tart-953114,Gajar Halwa Tart,winter carrots
https://food.ndtv.com/recipe-gajar-halwa-tart-953114,Gajar Halwa Tart,ghee
https://food.ndtv.com/recipe-gajar-halwa-tart-953114,Gajar Halwa Tart,sugar
https://food.ndtv.com/recipe-gajar-halwa-tart-953114,Gajar Halwa Tart,khoya
https://food.ndtv.com/recipe-gajar-halwa-tart-953114,Gajar Halwa Tart,cardamom powder
https://food.ndtv.com/recipe-gajar-halwa-tart-953114,Gajar Halwa Tart,cashews
https://food.ndtv.com/recipe-gajar-halwa-tart-953114,Gajar Halwa Tart,almond
https://food.ndtv.com/recipe-gajar-halwa-tart-953114,Gajar Halwa Tart,grain sugar
https://food.ndtv.com/recipe-gajar-halwa-tart-953114,Gajar Halwa Tart,green cardamom powder
https://food.ndtv.com/recipe-german-stollen-bread-953089,German Stollen Bread,flour
https://food.ndtv.com/recipe-german-stollen-bread-953089,German Stollen Bread,water
https://food.ndtv.com/recipe-german-stollen-bread-953089,German Stollen Bread,yeast
https://food.ndtv.com/recipe-german-stollen-bread-953089,German Stollen Bread,nuts
https://food.ndtv.com/recipe-german-stollen-bread-953089,German Stollen Bread,rum
https://food.ndtv.com/recipe-german-stollen-bread-953089,German Stollen Bread,sugar
https://food.ndtv.com/recipe-german-stollen-bread-953089,German Stollen Bread,salt
https://food.ndtv.com/recipe-german-stollen-bread-953089,German Stollen Bread,cinnamon stick
https://food.ndtv.com/recipe-german-stollen-bread-953089,German Stollen Bread,egg
https://food.ndtv.com/recipe-german-stollen-bread-953089,German Stollen Bread,butter
https://food.ndtv.com/recipe-german-stollen-bread-953089,German Stollen Bread,marzipan
https://food.ndtv.com/recipe-german-stollen-bread-953089,German Stollen Bread,powder sugar
https://food.ndtv.com/recipe-winter-is-here-953086,Winter Is Here,bourbon whisky
https://food.ndtv.com/recipe-winter-is-here-953086,Winter Is Here,lime juice
https://food.ndtv.com/recipe-winter-is-here-953086,Winter Is Here,pomegranate spice syrup
https://food.ndtv.com/recipe-winter-is-here-953086,Winter Is Here,pineapple juice
https://food.ndtv.com/recipe-gluten-free-christmas-cake-953078,Gluten-Free Christmas Cake,dry fruits
https://food.ndtv.com/recipe-gluten-free-christmas-cake-953078,Gluten-Free Christmas Cake,orange zest
https://food.ndtv.com/recipe-gluten-free-christmas-cake-953078,Gluten-Free Christmas Cake,lemon zest
https://food.ndtv.com/recipe-gluten-free-christmas-cake-953078,Gluten-Free Christmas Cake,jaggery syrup
https://food.ndtv.com/recipe-gluten-free-christmas-cake-953078,Gluten-Free Christmas Cake,almond flour
https://food.ndtv.com/recipe-gluten-free-christmas-cake-953078,Gluten-Free Christmas Cake,apple
https://food.ndtv.com/recipe-gluten-free-christmas-cake-953078,Gluten-Free Christmas Cake,butter
https://food.ndtv.com/recipe-gluten-free-christmas-cake-953078,Gluten-Free Christmas Cake,egg
https://food.ndtv.com/recipe-japanese-curry-arancini-with-barley-salsa-953066,Japanese Curry Arancini With  Barley Salsa,sticky rice
https://food.ndtv.com/recipe-japanese-curry-arancini-with-barley-salsa-953066,Japanese Curry Arancini With  Barley Salsa,cheese inside rice
https://food.ndtv.com/recipe-japanese-curry-arancini-with-barley-salsa-953066,Japanese Curry Arancini With  Barley Salsa,barley salsa
https://food.ndtv.com/recipe-japanese-curry-arancini-with-barley-salsa-953066,Japanese Curry Arancini With  Barley Salsa,wasabi mayo
https://food.ndtv.com/recipe-japanese-curry-arancini-with-barley-salsa-953066,Japanese Curry Arancini With  Barley Salsa,red capsicum
https://food.ndtv.com/recipe-japanese-curry-arancini-with-barley-salsa-953066,Japanese Curry Arancini With  Barley Salsa,yellow capsicum
https://food.ndtv.com/recipe-japanese-curry-arancini-with-barley-salsa-953066,Japanese Curry Arancini With  Barley Salsa,green capsicum
https://food.ndtv.com/recipe-japanese-curry-arancini-with-barley-salsa-953066,Japanese Curry Arancini With  Barley Salsa,green chillies
https://food.ndtv.com/recipe-japanese-curry-arancini-with-barley-salsa-953066,Japanese Curry Arancini With  Barley Salsa,barley
https://food.ndtv.com/recipe-japanese-curry-arancini-with-barley-salsa-953066,Japanese Curry Arancini With  Barley Salsa,butter
